"","Mouse.Name","Mouse","Genotype","Weight.Value","Colony.Prefix","Colony.Name","Cohort.Name","Pipeline","Gene.Name","Gender","Birth.Date","Assay.Date","Age.In.Weeks","X","X.1","Blood.Volume","Anaesthetic","Sodium","K","Cl","Gluc","Trigs","Chol","Hdl","Ldl","Nefac","Glyc","Frct","Amy","Tp","Alb","Ca","Phos","Iron","Ast","Alp","Alt","Creat","Urea","Tbilc","Ck","Mg","Lih","Comments","Hitachi.Cup","T4","Insulin","Insulin.Assay.Date","Full.Strain","Core.Strain","X.2","X.3","X.4","X.5","X.6","X.7","X.8","X.9","X.10","X.11","X.12","Sodium_added"
"347","MCBN39.3e","M00891114","+/+",38.4,"MCBN","Rtbdn Knockout First EPD0143_4_A08","B6N Mouse GP 20110805","Mouse GP","Rtbdn","Male","01-Aug-11","24-Nov-11",16.4,NA,NA,750,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",139.7,4.2,103.9,27.99,0.69,7.18,4.21,2.02,0.395,NA,NA,679.6,48.8,25.28,2.25,2.41,32.1,284.1,141.6,317.6,9.3,8.7,2.1,364.9,0.87,"LIP: TestTemplate not performed    ICT: TestTemplate not performed    HEM: TestTemplate not performed","",19035,NA,0.46,"09-Jan-12","C57BL/6N(12.5%);C57BL/6NTac(87.5%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",139.7
"348","MCBN39.3c","M00891112","+/+",38,"MCBN","Rtbdn Knockout First EPD0143_4_A08","B6N Mouse GP 20110805","Mouse GP","Rtbdn","Male","01-Aug-11","24-Nov-11",16.4,NA,NA,800,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",139.5,4.2,103.7,25.52,0.81,6.68,4.16,1.73,0.487,160.7,195.33,697.6,47.7,24.98,2.23,2.31,26.1,234.2,149.3,265.1,7.1,7.1,1.5,66.9,0.89,"LIP: TestTemplate not performed    ICT: TestTemplate not performed    HEM: TestTemplate not performed","",19054,NA,0.57,"09-Jan-12","C57BL/6N(12.5%);C57BL/6NTac(87.5%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",139.5
"349","MCBN39.3a","M00891110","+/+",40.6,"MCBN","Rtbdn Knockout First EPD0143_4_A08","B6N Mouse GP 20110805","Mouse GP","Rtbdn","Male","01-Aug-11","24-Nov-11",16.4,NA,NA,800,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",141.1,4,105,25.64,0.7,6.65,4,1.76,0.441,144.6,206.9,662.3,49,26.17,2.25,2.29,32.8,405.4,140.2,434.8,8.6,8.4,1.8,57,0.88,"LIP: Normal    ICT: Normal    HEM: Normal","",19050,6.7,0.41,"09-Jan-12","C57BL/6N(12.5%);C57BL/6NTac(87.5%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",141.1
"350","MDCK91.1d","M00893733","+/+",40.6,"MDCK","Cyfip1 Knockout 1 EPD0555_2_B11 #2","B6N Mouse GP 20110805","Mouse GP","Cyfip1","Male","06-Aug-11","24-Nov-11",15.7,NA,NA,850,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",137.6,5.7,101.8,33.38,0.82,6.87,4.17,1.75,0.399,143.8,209.8,810.4,50.7,25.36,2.38,2.84,35.1,327.1,155.2,443.7,7.7,7.5,2,177.7,0.95,"LIP: Normal    ICT: Normal    HEM: Normal","",18929,6.3,0.55,"09-Jan-12","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",137.6
"351","MALM37.3f","M00896275","+/+",44.1,"MALM","EZh2 Knockout First EPD0052_2_C05","B6N Mouse GP 20110807","Mouse GP","Ezh2","Male","07-Aug-11","28-Nov-11",16.1,NA,NA,950,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",143.8,4,105.5,21.93,0.61,7.71,4.27,2.59,0.352,124.8,214.88,704.4,50.6,26.17,2.38,2.15,30.4,489,164.2,497.2,9.3,6.3,1.5,132.6,0.83,"LIP: Normal    ICT: Normal    HEM: Normal","",18997,5.9,1.01,"16-Dec-11","C57BL/6N(18.75%);C57BL/6NTac(81.25%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",143.8
"352","MCSS80.2a","M00895692","+/+",47.2,"MCSS","Sar1b Knockout 1 EPD0113_3_C11 (2nd injection)","B6N Mouse GP 20110807","Mouse GP","Sar1b","Male","07-Aug-11","28-Nov-11",16.1,NA,NA,850,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",145,3.6,104.4,16.92,0.83,7.28,3.62,2.68,0.416,201.9,259.12,928,52.8,27.62,2.36,2.47,48.7,805.5,374.5,672.9,8.9,5.3,3,107.7,0.85,"LIP: Normal    ICT: Normal    HEM: Normal","",19039,6,8.13,"16-Dec-11","C57BL/6N(25%);C57BL/6NTac(75%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",145
"353","MCSS80.2d","M00895695","+/+",39.8,"MCSS","Sar1b Knockout 1 EPD0113_3_C11 (2nd injection)","B6N Mouse GP 20110807","Mouse GP","Sar1b","Male","07-Aug-11","28-Nov-11",16.1,NA,NA,950,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",143.3,3.9,107.1,26.25,0.53,6.93,4.23,1.91,0.437,169.8,224.36,698.2,48.5,26.37,2.26,2.26,28.6,174.9,124.4,191.6,9.3,8.2,1.4,170.9,0.83,"LIP: Normal    ICT: Normal    HEM: Normal","Haemolyzed + ",19030,5.6,0.75,"16-Dec-11","C57BL/6N(25%);C57BL/6NTac(75%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",143.3
"354","MCSS80.2e","M00895696","+/+",40.8,"MCSS","Sar1b Knockout 1 EPD0113_3_C11 (2nd injection)","B6N Mouse GP 20110807","Mouse GP","Sar1b","Male","07-Aug-11","28-Nov-11",16.1,NA,NA,800,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",142,4,107,25.79,0.73,7.04,4.12,2.07,0.4,167.7,218.04,658.7,48.9,25.49,2.28,2.05,26.5,156.5,125.2,224.7,9.2,7,1.6,57,0.8,"LIP: Normal    ICT: Normal    HEM: Normal","",18971,4.7,0.68,"16-Dec-11","C57BL/6N(25%);C57BL/6NTac(75%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",142
"355","MALM37.3b","M00896271","+/+",42.5,"MALM","EZh2 Knockout First EPD0052_2_C05","B6N Mouse GP 20110807","Mouse GP","Ezh2","Male","07-Aug-11","28-Nov-11",16.1,NA,NA,1000,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",144.2,3.7,106.2,20.77,0.58,7.03,4.28,1.92,0.565,227.4,221.2,786.3,50.8,27.33,2.33,1.83,34.5,268.1,132.2,287.4,9.2,7.3,1.5,57.8,0.8,"LIP: Normal    ICT: Normal    HEM: Normal","",18991,5.5,1.4,"16-Dec-11","C57BL/6N(18.75%);C57BL/6NTac(81.25%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",144.2
"356","MALM37.3c","M00896272","+/+",48.1,"MALM","EZh2 Knockout First EPD0052_2_C05","B6N Mouse GP 20110807","Mouse GP","Ezh2","Male","07-Aug-11","28-Nov-11",16.1,NA,NA,900,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",146.3,3.9,106.3,14.09,0.82,9.26,4.77,3.33,0.598,176.1,230.68,787.7,57.8,29.69,2.42,1.98,32.7,540.5,210.2,635.1,9.5,8.4,2.4,60.4,0.87,"LIP: Normal    ICT: Normal    HEM: Normal","",18989,5.1,2.98,"16-Dec-11","C57BL/6N(18.75%);C57BL/6NTac(81.25%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",146.3
"357","MALM37.3d","M00896273","+/+",42.6,"MALM","EZh2 Knockout First EPD0052_2_C05","B6N Mouse GP 20110807","Mouse GP","Ezh2","Male","07-Aug-11","28-Nov-11",16.1,NA,NA,800,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",144.3,3.8,105.3,22.49,0.77,7.07,4.12,1.98,0.639,224,227.52,776.7,51.5,26.87,2.31,1.97,33.5,296,154.8,298.6,8.6,7.6,1.8,176.1,0.8,"LIP: Normal    ICT: Normal    HEM: Normal","",18953,5.7,1.17,"16-Dec-11","C57BL/6N(18.75%);C57BL/6NTac(81.25%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",144.3
"358","MALM44.1a","M00896292","+/+",41.3,"MALM","EZh2 Knockout First EPD0052_2_C05","B6N Mouse GP 20110807","Mouse GP","Ezh2","Male","06-Aug-11","28-Nov-11",16.3,NA,NA,900,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",144.2,4,104.3,24.02,0.87,7.74,4.38,2.24,0.736,232.3,218.04,784.6,50.8,26.8,2.36,2.06,28.9,243.8,166.6,263.9,8.5,7.6,1.7,233.9,0.83,"LIP: Normal    ICT: Normal    HEM: Normal","",18946,5.6,0.89,"16-Dec-11","C57BL/6N(15.625%);C57BL/6NTac(84.375%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",144.2
"359","MDLW20.1a","M00904771","+/+",41.3,"MDLW","Rpgrip1l Knockout 1 EPD0373_5_A04","B6N Mouse GP 20110817","Mouse GP","Rpgrip1l","Male","17-Aug-11","06-Dec-11",15.9,NA,NA,1000,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",143.9,4.3,106.7,19.27,0.69,7.25,4.26,2.18,0.221,143,209.71,712.8,52.3,27.26,2.28,1.93,30.2,274.2,155.4,344.9,8.2,7.3,1.9,540.5,0.78,"LIP: Normal    ICT: Normal    HEM: Normal","",19127,6.2,0.06,"22-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",143.9
"360","MDLW20.1b","M00904772","+/+",35.7,"MDLW","Rpgrip1l Knockout 1 EPD0373_5_A04","B6N Mouse GP 20110817","Mouse GP","Rpgrip1l","Male","17-Aug-11","06-Dec-11",15.9,NA,NA,850,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",145,4.1,107.1,24.43,0.73,7.18,4.08,2.06,0.286,160.7,206.84,698.4,50.8,25.62,2.31,2.07,32.7,235.3,128.3,223.8,9.1,6.6,1.7,115.8,0.74,"LIP: Normal    ICT: Normal    HEM: Normal","",18360,5.9,0.92,"22-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",145
"361","MDLW20.1c","M00904773","+/+",40.8,"MDLW","Rpgrip1l Knockout 1 EPD0373_5_A04","B6N Mouse GP 20110817","Mouse GP","Rpgrip1l","Male","17-Aug-11","06-Dec-11",15.9,NA,NA,1000,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",144.8,4.6,106.7,24.92,0.76,7.76,4.39,2.35,0.268,128.3,206.83,685.6,52.9,26.96,2.31,2.27,24.8,291.6,168.1,352.4,8.5,8,1.9,92.6,0.79,"LIP: Normal    ICT: Normal    HEM: Normal","",19126,5.4,1.51,"22-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",144.8
"362","MDLW20.1d","M00904774","+/+",41.7,"MDLW","Rpgrip1l Knockout 1 EPD0373_5_A04","B6N Mouse GP 20110817","Mouse GP","Rpgrip1l","Male","17-Aug-11","06-Dec-11",15.9,NA,NA,900,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",144.9,4.5,107.1,26.69,0.87,7.52,4.15,2.34,0.278,134.7,203.96,689.9,53.6,26.69,2.31,2.55,33,322.2,191.5,350.8,9.3,8.2,1.6,246.5,0.79,"LIP: Normal    ICT: Normal    HEM: Normal","",19112,5.3,1.99,"22-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",144.9
"363","MDLW19.1b","M00906028","+/+",37.6,"MDLW","Rpgrip1l Knockout 1 EPD0373_5_A04","B6N Mouse GP 20110817","Mouse GP","Rpgrip1l","Male","20-Aug-11","06-Dec-11",15.4,NA,NA,700,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",142.4,4.4,107.6,31.34,0.6,7.32,4.31,2.03,0.329,154.9,NA,653.5,50.8,25.5,2.31,2.41,29.1,193.2,154.7,215.2,10.9,7,1.8,96.9,0.76,"LIP: TestTemplate not performed    ICT: TestTemplate not performed    HEM: TestTemplate not performed","",19109,NA,0.71,"22-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",142.4
"364","MDLW20.1e","M00904775","+/+",38.3,"MDLW","Rpgrip1l Knockout 1 EPD0373_5_A04","B6N Mouse GP 20110817","Mouse GP","Rpgrip1l","Male","17-Aug-11","06-Dec-11",15.9,NA,NA,900,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",144.1,4.2,107.1,31.59,0.68,6.63,4.05,1.75,0.302,131.3,206.84,689.5,50.8,26.2,2.35,2.39,33.2,206.6,148.3,201.1,9.3,8,1.6,369,0.76,"LIP: Normal    ICT: Normal    HEM: Normal","",18627,6.5,0.68,"22-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",144.1
"365","MDLW18.1a","M00904764","+/+",38.2,"MDLW","Rpgrip1l Knockout 1 EPD0373_5_A04","B6N Mouse GP 20110817","Mouse GP","Rpgrip1l","Male","16-Aug-11","06-Dec-11",16,NA,NA,750,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",145.4,4.3,108.9,24.29,0.66,7.21,4.17,2.14,0.428,181.2,206.84,634.9,53.5,27.12,2.32,2.34,33.4,288.5,157.3,315.8,9.7,7.8,2.3,839.7,0.75,"LIP: Normal    ICT: Normal    HEM: Normal","",19087,5.8,0.71,"22-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",145.4
"366","MDLW19.1a","M00906027","+/+",41.4,"MDLW","Rpgrip1l Knockout 1 EPD0373_5_A04","B6N Mouse GP 20110817","Mouse GP","Rpgrip1l","Male","20-Aug-11","06-Dec-11",15.4,NA,NA,950,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",141.5,4.4,105.3,31.67,0.63,7.39,4.42,2.06,0.439,141.6,206.83,746.7,55.9,27.58,2.31,2.46,33.9,258.3,164.8,315.4,9.9,7.2,1.9,192,0.86,"LIP: Normal    ICT: Normal    HEM: Normal","",19066,5.8,0.99,"22-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",141.5
"367","MCKK60.1a","M00910212","+/+",43.2,"MCKK","Lsm11 Knockout 1 EPD0050_1_E07","B6N Mouse GP 20110825","Mouse GP","Lsm11","Male","25-Aug-11","14-Dec-11",15.9,NA,NA,900,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",140,4.7,102.5,24.41,0.73,7.89,4.29,2.61,0.626,202.9,206.98,747.2,54.7,27.35,2.38,2.54,38.7,274.9,154.4,358.3,9.2,6.5,2.2,135.9,0.83,"LIP: Normal    ICT: Normal    HEM: Normal","",19195,5.5,1.3,"20-Dec-11","C57BL/6N(25%);C57BL/6NTac(75%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",140
"368","MCKK60.1c","M00910214","+/+",36.3,"MCKK","Lsm11 Knockout 1 EPD0050_1_E07","B6N Mouse GP 20110825","Mouse GP","Lsm11","Male","25-Aug-11","14-Dec-11",15.9,NA,NA,500,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",NA,NA,NA,NA,0.86,7.08,4.24,1.92,NA,214.4,201.14,755,54.8,26.81,NA,NA,54.6,NA,130.1,295.3,NA,6.5,2.9,NA,0.89,"LIP: TestTemplate not performed    ICT: TestTemplate not performed    HEM: TestTemplate not performed","Haemolyzed + ",19225,NA,0.7,"20-Dec-11","C57BL/6N(25%);C57BL/6NTac(75%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",0
"369","MCKK60.1d","M00910215","+/+",39,"MCKK","Lsm11 Knockout 1 EPD0050_1_E07","B6N Mouse GP 20110825","Mouse GP","Lsm11","Male","25-Aug-11","14-Dec-11",15.9,NA,NA,800,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",146.7,4.7,107.4,32.26,0.66,7.45,4.23,2.36,0.638,192.5,163.25,710.4,53,27.55,2.41,2.85,47.3,313.7,117.8,339.6,9.9,7.5,1.7,480,0.85,"LIP: TestTemplate not performed    ICT: TestTemplate not performed    HEM: TestTemplate not performed","",19010,NA,0.85,"20-Dec-11","C57BL/6N(25%);C57BL/6NTac(75%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",146.7
"370","MCKK60.1b","M00910213","+/+",41.3,"MCKK","Lsm11 Knockout 1 EPD0050_1_E07","B6N Mouse GP 20110825","Mouse GP","Lsm11","Male","25-Aug-11","14-Dec-11",15.9,NA,NA,900,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",147.4,4.1,109.4,23.92,0.57,7.02,3.98,2.13,0.534,170.2,198.23,817.9,52.7,27.49,2.38,2.39,29,215,133.4,215.1,9.2,7.3,1.7,162.9,0.78,"LIP: Normal    ICT: Normal    HEM: Normal","",19071,5.4,1.7,"20-Dec-11","C57BL/6N(25%);C57BL/6NTac(75%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",147.4
"371","MCKK59.1f","M00908807","+/+",40.9,"MCKK","Lsm11 Knockout 1 EPD0050_1_E07","B6N Mouse GP 20110825","Mouse GP","Lsm11","Male","23-Aug-11","14-Dec-11",16.1,NA,NA,900,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",143.6,4.7,104,27.6,0.98,7.78,4.14,2.56,0.526,185.6,215.72,787.8,54.5,28.67,2.38,3.05,43.2,339.5,171.4,410.6,8.8,7.4,2.1,225.5,0.93,"LIP: Normal    ICT: Normal    HEM: Normal","",19229,6.6,0.95,"20-Dec-11","C57BL/6N(25%);C57BL/6NTac(75%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",143.6
"372","MCKK59.1e","M00908806","+/+",39.7,"MCKK","Lsm11 Knockout 1 EPD0050_1_E07","B6N Mouse GP 20110825","Mouse GP","Lsm11","Male","23-Aug-11","14-Dec-11",16.1,NA,NA,800,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",142.8,4.7,105.1,30.19,1.12,6.56,3.81,1.82,0.517,197,201.15,1823.2,49.6,25.52,2.31,2.89,42.2,145.5,127.5,191.8,7.9,7.8,1.8,144.2,0.81,"LIP: Normal    ICT: Normal    HEM: Normal","",19215,5.6,0.68,"20-Dec-11","C57BL/6N(25%);C57BL/6NTac(75%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",142.8
"373","MCKK59.1c","M00908804","+/+",37.8,"MCKK","Lsm11 Knockout 1 EPD0050_1_E07","B6N Mouse GP 20110825","Mouse GP","Lsm11","Male","23-Aug-11","14-Dec-11",16.1,NA,NA,750,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",143.9,4.3,106.3,27.92,0.85,6.85,4.05,2.01,0.487,174.5,212.81,722.5,52.6,26.52,2.32,2.66,40.5,201.8,140,192.4,7.5,7.2,2,266.6,0.94,"LIP: Normal    ICT: Normal    HEM: Normal","",19207,5.4,0.61,"20-Dec-11","C57BL/6N(25%);C57BL/6NTac(75%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",143.9
"374","MCKK59.1b","M00908803","+/+",40.1,"MCKK","Lsm11 Knockout 1 EPD0050_1_E07","B6N Mouse GP 20110825","Mouse GP","Lsm11","Male","23-Aug-11","14-Dec-11",16.1,NA,NA,800,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",145.1,5,104.1,22.75,0.84,7.12,3.91,2.21,0.507,191.9,212.8,969.9,53.2,26.97,2.38,2.61,34.7,336.9,145.5,405.7,8.9,7.9,2,217.6,0.92,"LIP: Normal    ICT: Normal    HEM: Normal","",19202,5.6,1.73,"20-Dec-11","C57BL/6N(25%);C57BL/6NTac(75%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",145.1
"375","MCGY46.1a","M00915335","+/+",37,"MCGY","Copg Knockout First EPD0102_1_D08","B6N Mouse GP 20110829","Mouse GP","Copg","Male","29-Aug-11","19-Dec-11",16,NA,NA,750,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",146.1,3.9,108.3,23.1,0.49,5.97,3.45,1.56,0.321,NA,NA,697.5,50.4,26.61,2.32,2.12,31.5,201.8,164.3,210.8,10.7,9,NA,NA,0.87,"","",19258,NA,1.14,"28-Feb-12","C57BL/6N(25%);C57BL/6NTac(75%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",146.1
"376","MCGY46.1b","M00915336","+/+",40.9,"MCGY","Copg Knockout First EPD0102_1_D08","B6N Mouse GP 20110829","Mouse GP","Copg","Male","29-Aug-11","19-Dec-11",16,NA,NA,800,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",145.3,4.3,107,23.98,0.66,7.19,3.85,2.15,0.446,200,192.4,622.8,54.7,27.61,2.35,2.61,36.4,473.4,207.8,589.1,10.4,7.3,2.5,281.9,0.91,"LIP: Normal    ICT: Normal    HEM: Normal","",19245,7.1,0.73,"28-Feb-12","C57BL/6N(25%);C57BL/6NTac(75%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",145.3
"377","MCGY46.1d","M00915338","+/+",33.9,"MCGY","Copg Knockout First EPD0102_1_D08","B6N Mouse GP 20110829","Mouse GP","Copg","Male","29-Aug-11","19-Dec-11",16,NA,NA,700,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",145.3,4.1,107.6,28.73,0.56,5.64,3.54,1.19,0.39,180.9,192.4,714.3,48.2,24.98,2.3,2.58,29.4,168.2,138.8,150.5,9.6,8.2,2.2,302.2,0.89,"LIP: Normal    ICT: Normal    HEM: Normal","",19246,6.4,0.49,"28-Feb-12","C57BL/6N(25%);C57BL/6NTac(75%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",145.3
"378","MCGY45.1e","M00915330","+/+",37.7,"MCGY","Copg Knockout First EPD0102_1_D08","B6N Mouse GP 20110829","Mouse GP","Copg","Male","29-Aug-11","19-Dec-11",16,NA,NA,700,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",145.3,4.5,106.9,22.91,0.63,7.08,4.03,1.98,0.434,200,198.23,1046.4,53.4,28.01,2.37,2.46,31.1,298.9,171,308.6,9.8,7.4,2.1,372.5,0.86,"LIP: Normal    ICT: Normal    HEM: Normal","",19236,5.8,0.84,"28-Feb-12","C57BL/6N(25%);C57BL/6NTac(75%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",145.3
"379","MCGY47.1c","M00915357","+/+",37.3,"MCGY","Copg Knockout First EPD0102_1_D08","B6N Mouse GP 20110829","Mouse GP","Copg","Male","29-Aug-11","19-Dec-11",16,NA,NA,750,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",146.6,4.5,109.2,27.67,0.66,7.46,4.09,2.08,0.548,204.5,198.23,724,52.8,26.97,2.42,2.41,34,344,161.9,392.8,9.6,7,2.6,79.7,0.82,"LIP: Normal    ICT: Normal    HEM: Normal","",19242,5.3,0.64,"28-Feb-12","C57BL/6N(25%);C57BL/6NTac(75%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",146.6
"380","MCGY47.1e","M00915359","+/+",35.5,"MCGY","Copg Knockout First EPD0102_1_D08","B6N Mouse GP 20110829","Mouse GP","Copg","Male","29-Aug-11","19-Dec-11",16,NA,NA,800,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",143.9,4.9,106.5,36.14,0.74,6.15,3.49,1.62,0.507,211.3,189.48,739.8,49.2,26.31,2.3,3.27,35.2,306.6,197.7,322.4,11.4,8.7,2.2,133.4,0.86,"LIP: Normal    ICT: Normal    HEM: Normal","",19235,5.4,0.86,"28-Feb-12","C57BL/6N(25%);C57BL/6NTac(75%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",143.9
"381","MCGY47.1a","M00915355","+/+",36,"MCGY","Copg Knockout First EPD0102_1_D08","B6N Mouse GP 20110829","Mouse GP","Copg","Male","29-Aug-11","19-Dec-11",16,NA,NA,750,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",143.8,4.4,106.6,28.63,0.48,6.85,3.88,1.85,0.434,166.4,186.57,741.4,52.2,26.98,2.31,2.78,32.4,446.1,174.8,476.8,10.2,6.7,2.3,309.9,0.82,"LIP: Normal    ICT: Normal    HEM: Normal","",19234,6.8,0.5,"28-Feb-12","C57BL/6N(25%);C57BL/6NTac(75%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",143.8
"382","MCLD60.1b","M00920447","+/+",41.3,"MCLD","Tmem98 Knockout 1 EPD0343_3_C05","B6N Mouse GP 20110909","Mouse GP","Tmem98","Male","10-Sep-11","29-Dec-11",15.7,NA,NA,900,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",145.2,3.6,107.3,24.78,0.75,5.97,3.72,1.39,0.422,183.7,209.65,806.3,48.5,25.55,2.28,2.14,30,86.2,85.7,75.9,7.8,8.7,1.4,154.5,0.8,"LIP: Normal    ICT: Normal    HEM: Normal","",19341,4.3,1.68,"28-Feb-12","C57BL/6N(50%);C57BL/6NTac(50%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",145.2
"383","MAQG72.3g","M00920920","+/+",43.6,"MAQG","Sdhc Knockout EPD0143_3_B04","B6N Mouse GP 20110909","Mouse GP","Sdhc","Male","09-Sep-11","29-Dec-11",15.9,NA,NA,800,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",140.1,4.5,103.6,33.04,1.06,7.1,3.94,2.04,0.351,129.8,218.77,697.9,51.4,26.69,2.27,2.63,36,266.5,206.1,331,7.1,8.3,2,115.8,0.87,"LIP: Normal    ICT: Normal    HEM: Normal","",19146,5,0.58,"28-Feb-12","C57BL/6N(50%);C57BL/6NTac(50%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",140.1
"384","MCLD60.1a","M00920446","+/+",39.1,"MCLD","Tmem98 Knockout 1 EPD0343_3_C05","B6N Mouse GP 20110909","Mouse GP","Tmem98","Male","10-Sep-11","29-Dec-11",15.7,NA,NA,750,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",144.4,4.3,105.5,22.03,0.66,6.89,4.05,1.76,0.344,162.8,209.65,751.2,50.7,26.48,2.36,2.4,24.3,147.3,92.7,144.7,7.3,7.9,1.4,245,1.01,"LIP: Normal    ICT: Normal    HEM: Normal","",19345,5.4,0.74,"28-Feb-12","C57BL/6N(50%);C57BL/6NTac(50%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",144.4
"385","MAQG72.3b","M00920915","+/+",38.8,"MAQG","Sdhc Knockout EPD0143_3_B04","B6N Mouse GP 20110909","Mouse GP","Sdhc","Male","09-Sep-11","29-Dec-11",15.9,NA,NA,800,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",142.4,4,105.5,28.06,0.68,6.26,3.57,1.57,0.329,126.3,215.73,737.9,50,26.17,2.31,2.64,27.1,294.8,142.6,254.8,8.1,8.3,2.4,NA,0.79,"LIP: Normal    ICT: Normal    HEM: Normal","Haemolyzed + ",19334,4.8,0.56,"28-Feb-12","C57BL/6N(50%);C57BL/6NTac(50%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",142.4
